rssi0,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8,rssi9,rssi10,rssi11,x,y,label
-88,-79,-73,-88,-87,-81,-85,-80,-89,-81,-94,-97,0,0,K-01
-88,-79,-73,-88,-87,-81,-85,-80,-89,-81,-89,-97,0,0,K-01
-88,-79,-73,-88,-87,-81,-85,-80,-93,-81,-89,-97,0,0,K-01
-88,-79,-73,-88,-87,-81,-85,-80,-93,-87,-89,-97,0,0,K-01
-90,-79,-73,-88,-87,-81,-85,-80,-93,-87,-89,-97,0,0,K-01
-90,-84,-73,-88,-87,-81,-85,-80,-93,-87,-89,-97,0,0,K-01
-90,-84,-73,-88,-82,-81,-85,-80,-93,-87,-89,-97,0,0,K-01
-90,-84,-87,-88,-82,-81,-85,-80,-93,-87,-89,-97,0,0,K-01
-90,-84,-87,-88,-82,-81,-85,-80,-93,-87,-89,-97,0,0,K-01
-90,-84,-87,-88,-82,-81,-87,-80,-93,-87,-89,-97,0,0,K-01
-90,-84,-87,-88,-82,-81,-87,-79,-93,-87,-89,-97,0,0,K-01
-90,-84,-87,-88,-82,-81,-87,-79,-93,-86,-89,-97,0,0,K-01
-90,-84,-87,-81,-82,-81,-87,-79,-93,-86,-89,-97,0,0,K-01
-90,-84,-87,-81,-82,-81,-87,-79,-88,-86,-89,-97,0,0,K-01
-90,-84,-87,-81,-82,-87,-87,-79,-88,-86,-89,-97,0,0,K-01
-90,-84,-87,-81,-82,-87,-87,-79,-88,-86,-96,-97,0,0,K-01
-81,-84,-87,-81,-82,-87,-87,-79,-88,-86,-96,-97,0,0,K-01
-81,-84,-74,-81,-82,-87,-87,-79,-88,-86,-96,-97,0,0,K-01
-81,-84,-74,-81,-82,-87,-87,-79,-88,-86,-96,-99,0,0,K-01
-81,-76,-74,-81,-82,-87,-87,-79,-88,-86,-96,-99,0,0,K-01
-81,-76,-74,-81,-82,-87,-87,-79,-88,-86,-96,-99,0,0,K-01
-81,-76,-74,-81,-82,-87,-87,-79,-88,-86,-97,-99,0,0,K-01
