rssi0,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8,rssi9,rssi10,rssi11,x,y,label
-71,-90,-84,-85,-89,-84,-90,-78,-95,-83,-92,-98,0,0,K-01
-71,-90,-84,-85,-89,-84,-90,-79,-95,-83,-92,-98,0,0,K-01
-71,-90,-84,-85,-89,-84,-90,-79,-95,-83,-92,-99,0,0,K-01
-71,-90,-84,-85,-89,-84,-90,-79,-95,-83,-92,-99,0,0,K-01
-71,-90,-84,-85,-89,-84,-90,-79,-95,-89,-92,-99,0,0,K-01
-71,-75,-84,-85,-89,-84,-90,-79,-95,-89,-92,-99,0,0,K-01
-71,-75,-84,-85,-89,-84,-90,-79,-95,-89,-90,-99,0,0,K-01
-71,-75,-85,-85,-89,-84,-90,-79,-95,-89,-90,-99,0,0,K-01
-71,-75,-85,-85,-89,-84,-90,-79,-95,-89,-90,-99,0,0,K-01
-71,-75,-85,-85,-89,-84,-90,-79,-92,-89,-90,-99,0,0,K-01
-71,-75,-85,-85,-89,-84,-90,-79,-92,-89,-90,-99,0,0,K-01
-71,-75,-85,-85,-83,-84,-90,-79,-92,-89,-90,-99,0,0,K-01
-71,-75,-82,-85,-83,-84,-90,-79,-92,-89,-90,-99,0,0,K-01
-71,-75,-82,-92,-83,-84,-90,-79,-92,-89,-90,-99,0,0,K-01
-71,-75,-82,-92,-83,-84,-90,-86,-92,-89,-90,-99,0,0,K-01
-71,-75,-82,-92,-83,-84,-90,-86,-92,-89,-90,-99,0,0,K-01
-71,-75,-82,-92,-83,-84,-90,-86,-92,-89,-90,-99,0,0,K-01
-71,-79,-82,-92,-83,-84,-90,-86,-92,-89,-90,-99,0,0,K-01
-71,-79,-82,-92,-83,-84,-90,-86,-94,-89,-90,-99,0,0,K-01
-77,-79,-82,-92,-83,-84,-90,-86,-94,-89,-90,-99,0,0,K-01
-77,-79,-82,-92,-83,-87,-90,-86,-94,-89,-90,-99,0,0,K-01
-77,-79,-82,-92,-82,-87,-90,-86,-94,-89,-90,-99,0,0,K-01
-77,-79,-82,-92,-82,-87,-90,-86,-94,-89,-90,-99,0,0,K-01
-77,-79,-82,-92,-82,-87,-90,-81,-94,-89,-90,-99,0,0,K-01
-77,-79,-84,-92,-82,-87,-90,-81,-94,-89,-90,-99,0,0,K-01
-77,-79,-84,-92,-82,-87,-90,-81,-96,-89,-90,-99,0,0,K-01
-77,-79,-84,-92,-82,-87,-90,-81,-96,-89,-90,-99,0,0,K-01
-77,-89,-84,-92,-82,-87,-90,-81,-96,-89,-90,-99,0,0,K-01
-77,-89,-84,-92,-82,-87,-90,-81,-96,-83,-90,-99,0,0,K-01
-77,-89,-84,-92,-82,-87,-90,-81,-96,-83,-93,-99,0,0,K-01
-77,-89,-84,-92,-82,-87,-90,-81,-96,-83,-93,-99,0,0,K-01
-73,-89,-84,-92,-82,-87,-90,-81,-96,-83,-93,-99,0,0,K-01
-73,-89,-84,-92,-82,-84,-90,-81,-96,-83,-93,-99,0,0,K-01
-73,-89,-84,-92,-90,-84,-90,-81,-96,-83,-93,-99,0,0,K-01
-73,-89,-84,-92,-90,-84,-90,-81,-96,-83,-93,-99,0,0,K-01
-73,-89,-84,-87,-90,-84,-90,-81,-96,-83,-93,-99,0,0,K-01
-73,-89,-84,-87,-90,-84,-90,-80,-96,-83,-93,-99,0,0,K-01
-73,-89,-84,-87,-90,-84,-90,-80,-96,-83,-93,-99,0,0,K-01
-73,-89,-84,-87,-90,-84,-90,-80,-96,-83,-93,-99,0,0,K-01
-73,-89,-84,-87,-90,-84,-90,-80,-96,-83,-92,-99,0,0,K-01
-73,-89,-84,-87,-90,-84,-100,-80,-96,-83,-92,-99,0,0,K-01
-70,-89,-84,-87,-90,-84,-100,-80,-96,-83,-92,-99,0,0,K-01
-70,-89,-84,-87,-90,-86,-100,-80,-96,-83,-92,-99,0,0,K-01
-70,-89,-84,-87,-90,-86,-100,-80,-94,-83,-92,-99,0,0,K-01
-70,-89,-84,-87,-83,-86,-100,-80,-94,-83,-92,-99,0,0,K-01
-70,-89,-84,-87,-83,-86,-100,-80,-94,-83,-92,-97,0,0,K-01
-70,-89,-84,-86,-83,-86,-100,-80,-94,-83,-92,-97,0,0,K-01
-70,-89,-84,-86,-83,-86,-100,-87,-94,-83,-92,-97,0,0,K-01
-70,-89,-84,-86,-83,-86,-100,-87,-94,-83,-90,-97,0,0,K-01
-70,-89,-84,-86,-83,-86,-100,-87,-94,-91,-90,-97,0,0,K-01
-70,-75,-84,-86,-83,-86,-100,-87,-94,-91,-90,-97,0,0,K-01
-70,-75,-84,-86,-83,-86,-100,-87,-92,-91,-90,-97,0,0,K-01
-70,-75,-84,-86,-83,-86,-100,-87,-92,-91,-90,-95,0,0,K-01
-77,-75,-84,-86,-83,-86,-100,-87,-92,-91,-90,-95,0,0,K-01
-77,-75,-84,-86,-84,-86,-100,-87,-92,-91,-90,-95,0,0,K-01
-77,-75,-84,-86,-84,-89,-100,-87,-92,-91,-90,-95,0,0,K-01
